#
# This file contains a Fisher matrix created with the CosmicFish code.
#
# The parameters of this Fisher matrix are:
#
#    1    omegabh2    \Omega_b h^2       0.2260000000000000E-01
#    2    omegach2    \Omega_c h^2       0.1120000000000000E+00
#    3    h    h       0.7000000000000000E+00
#    4    logA    {\rm{ln}}(10^{10} A_s)       0.3044522437723423E+01
#    5    ns    n_s       0.9600000000000000E+00
#    6    tau    \tau       0.9000000000000000E-01
#    7    Bias_W_13    b_{13}       0.1000000000000000E+01
#    8    Bias_W_14    b_{14}       0.1000000000000000E+01
#    9    Bias_W_15    b_{15}       0.1000000000000000E+01
#   10    Bias_W_16    b_{16}       0.1000000000000000E+01
#   11    Bias_W_17    b_{17}       0.1000000000000000E+01
#   12    Bias_W_18    b_{18}       0.1000000000000000E+01
#   13    Bias_W_19    b_{19}       0.1000000000000000E+01
#   14    Bias_W_20    b_{20}       0.1000000000000000E+01
#   15    Bias_W_21    b_{21}       0.1000000000000000E+01
#   16    Bias_W_22    b_{22}       0.1000000000000000E+01
#   17    Bias_W_23    b_{23}       0.1000000000000000E+01
#   18    Bias_W_24    b_{24}       0.1000000000000000E+01
#   19    alpha_SN    \alpha_{\rm SN}       0.1410000000000000E+00
#   20    beta_SN    \beta_{\rm SN}       0.3101000000000000E+01
#   21    M0_SN    M_0^{\rm SN}       0.1905000000000000E+02
#   22    Horava_lambda    {\rm Horava}_{\lambda}       0.1000000000000000E-04
#   23    Horava_eta    {\rm Horava}_{\eta}       0.1000000000000000E-04
#

     0.5910328315829408E+10    -0.3283248369736698E+10    -0.2549026161609945E+09    -0.1763127056601550E+09    -0.4383610603414217E+09    -0.4422033257078616E+08    -0.5076765980383866E+08    -0.4872421144111347E+08    -0.5054812662068283E+08    -0.4807728683210578E+08    -0.4221202139458960E+08    -0.3572224273079416E+08    -0.3045208033718673E+08    -0.2652150259565167E+08    -0.2423904662539327E+08    -0.2179717218020350E+08    -0.1931011163747855E+08    -0.1331849559668852E+09     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.3288281912221142E+11    -0.1400370419066494E+12
    -0.3283248369736697E+10     0.4072095870655389E+10    -0.2501940005105082E+09     0.1903864047037221E+09     0.4512487883605313E+09     0.1793902469339218E+08     0.5133982035421205E+08     0.3556959792564079E+08     0.2450647229265154E+08     0.1877738263835401E+08     0.1967602931019895E+08     0.2098939364357158E+08     0.2183633781088061E+08     0.2163323062988194E+08     0.2086806696673722E+08     0.1929325376293546E+08     0.1814082916690836E+08    -0.6483733869150592E+08     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.5674422066335244E+11    -0.7631111640324002E+11
    -0.2549026161609947E+09    -0.2501940005105082E+09     0.9943174189634827E+08    -0.7735290426191464E+07    -0.1287945552668312E+08     0.3477127571998545E+07    -0.1374227469351660E+07     0.1397174734085341E+07     0.4079242480070624E+07     0.4751547118596513E+07     0.3501907213260588E+07     0.2043157809240735E+07     0.8903556595380324E+06     0.2256753466252841E+06    -0.4839464137442007E+05    -0.1604092682875386E+06    -0.3261019767833437E+06     0.3746128230429243E+08     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.1501102353432209E+11     0.1854109610866265E+11
    -0.1763127056601550E+09     0.1903864047037221E+09    -0.7735290426191465E+07     0.1416517933769972E+08     0.2759507083105735E+08    -0.4959591801559819E+07     0.2677822923455385E+07     0.2272249588961306E+07     0.2087625855721081E+07     0.1900395748511268E+07     0.1796891997190671E+07     0.1677081466503734E+07     0.1569018073413897E+07     0.1467218920001607E+07     0.1387568805565321E+07     0.1279693095441397E+07     0.1188939756167898E+07     0.4869711926494682E+06     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.1211906606069688E+10    -0.9298126649411929E+09
    -0.4383610603414217E+09     0.4512487883605313E+09    -0.1287945552668312E+08     0.2759507083105735E+08     0.7179317368135275E+08    -0.3635719773042256E+07     0.1051852670894825E+08     0.7255160712995372E+07     0.5660337953028065E+07     0.4496690266753122E+07     0.3793543096034633E+07     0.3196670092537534E+07     0.2735777903291158E+07     0.2361700278135987E+07     0.2091403367474678E+07     0.1805890785717799E+07     0.1589836165323397E+07     0.3213683294841608E+07     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.3740819812398655E+10    -0.2646720896010583E+10
    -0.4422033257078615E+08     0.1793902469339217E+08     0.3477127571998545E+07    -0.4959591801559819E+07    -0.3635719773042256E+07     0.9838217981898854E+07    -0.3536910235288300E+04    -0.2408565934892985E+04    -0.2814460814907712E+03     0.1339154113498033E+04     0.1507337883752727E+04     0.1108093073725265E+04     0.3354593780175156E+03    -0.3335800942581605E+03    -0.6885247322515872E+03    -0.7284267236727097E+03    -0.6647755791839460E+03     0.1138897749826819E+05     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.1174443193555436E+09    -0.2141395149619666E+09
    -0.5076765980383866E+08     0.5133982035421205E+08    -0.1374227469351661E+07     0.2677822923455385E+07     0.1051852670894825E+08    -0.3536910235288300E+04     0.5477764247101896E+07     0.1499318401785644E+04     0.2089524492755382E+03     0.3141790218563184E+03     0.2762127273720702E+03     0.2004980974296407E+03     0.1120824962619420E+03     0.4536736821956843E+02     0.5122828375430389E+01    -0.8812603364540177E+01    -0.1033823670616645E+02    -0.1890251858989129E+03     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.6094560272570608E+09     0.3072467222744350E+10
    -0.4872421144111348E+08     0.3556959792564079E+08     0.1397174734085341E+07     0.2272249588961306E+07     0.7255160712995371E+07    -0.2408565934892984E+04     0.1499318401785640E+04     0.5593810971789695E+07     0.1284061135560519E+05     0.6887211732587823E+04     0.5736976997733404E+04     0.4104535318233125E+04     0.2322271844533792E+04     0.9711017936884186E+03     0.1223781485724943E+03    -0.1799821988483306E+03    -0.2200442310076325E+03    -0.2382668968252402E+04     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.1162978235283551E+10    -0.2440967620775403E+09
    -0.5054812662068284E+08     0.2450647229265155E+08     0.4079242480070625E+07     0.2087625855721081E+07     0.5660337953028065E+07    -0.2814460814907707E+03     0.2089524492755381E+03     0.1284061135560513E+05     0.6637610782151493E+07     0.4903060681293219E+05     0.2209694947832656E+05     0.1429174632264885E+05     0.8206360416471634E+04     0.3724141879003475E+04     0.6215967411744140E+03    -0.5818045918672813E+03    -0.7809723082079021E+03    -0.7663563975527032E+04     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.1779649119088475E+10     0.2235904490676209E+10
    -0.4807728683210578E+08     0.1877738263835401E+08     0.4751547118596513E+07     0.1900395748511268E+07     0.4496690266753122E+07     0.1339154113498037E+04     0.3141790218563210E+03     0.6887211732587711E+04     0.4903060681293211E+05     0.7134293346563440E+07     0.9770137201715105E+05     0.3645660663932529E+05     0.1752672235620588E+05     0.7598091608728284E+04     0.1391658577440799E+04    -0.1093555277359423E+04    -0.1613670950962134E+04    -0.1230967348895360E+05     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.1285845389480301E+09    -0.3507286497456909E+09
