#
# This file contains a Fisher matrix created with the CosmicFish code.
#
# The parameters of this Fisher matrix are:
#
#    1    omegabh2    \Omega_b h^2       0.2260000000000000E-01
#    2    omegach2    \Omega_c h^2       0.1120000000000000E+00
#    3    h    h       0.7000000000000000E+00
#    4    logA    {\rm{ln}}(10^{10} A_s)       0.3044522437723423E+01
#    5    ns    n_s       0.9600000000000000E+00
#    6    tau    \tau       0.9000000000000000E-01
#    7    Bias_W_13    b_{13}       0.1000000000000000E+01
#    8    Bias_W_14    b_{14}       0.1000000000000000E+01
#    9    Bias_W_15    b_{15}       0.1000000000000000E+01
#   10    Bias_W_16    b_{16}       0.1000000000000000E+01
#   11    Bias_W_17    b_{17}       0.1000000000000000E+01
#   12    Bias_W_18    b_{18}       0.1000000000000000E+01
#   13    Bias_W_19    b_{19}       0.1000000000000000E+01
#   14    Bias_W_20    b_{20}       0.1000000000000000E+01
#   15    Bias_W_21    b_{21}       0.1000000000000000E+01
#   16    Bias_W_22    b_{22}       0.1000000000000000E+01
#   17    Bias_W_23    b_{23}       0.1000000000000000E+01
#   18    Bias_W_24    b_{24}       0.1000000000000000E+01
#   19    alpha_SN    \alpha_{\rm SN}       0.1410000000000000E+00
#   20    beta_SN    \beta_{\rm SN}       0.3101000000000000E+01
#   21    M0_SN    M_0^{\rm SN}       0.1905000000000000E+02
#   22    EFTOmega0    \Omega_0^{\rm EFT}       0.0000000000000000E+00
#

     0.4199461852792073E+10    -0.2771279356927546E+10    -0.7909478855474681E+08    -0.1236187781611267E+09    -0.3062234417405163E+09    -0.4431179300366366E+08    -0.4415471629018342E+08    -0.3708455925010407E+08    -0.3624057770744219E+08    -0.3308833540425008E+08    -0.2918232871405451E+08    -0.2473133900111138E+08    -0.2079025717011344E+08    -0.1747018514043762E+08    -0.1513984083558190E+08    -0.1250796861169567E+08    -0.1063777166506620E+08    -0.9091621762231059E+07     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.3943448131138947E+09
    -0.2771279356927546E+10     0.2758356174014085E+10    -0.6510979920078281E+08     0.1341420040739630E+09     0.3316117992592577E+09     0.1809773051790759E+08     0.4535040448152694E+08     0.3088217252484876E+08     0.2389315696256024E+08     0.1959714637978588E+08     0.1845332679354924E+08     0.1719728000063981E+08     0.1590604654070433E+08     0.1436041458245340E+08     0.1291333274526807E+08     0.1100193618884334E+08     0.9533239773491913E+07     0.8472471132997030E+07     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.4398074808421502E+09
    -0.7909478855474681E+08    -0.6510979920078281E+08     0.2859413219845360E+08    -0.5403476346578729E+07    -0.1135810141484217E+08     0.3438146498313243E+07    -0.1332163321420164E+07     0.2920202323053068E+06     0.1539697824405592E+07     0.1838560254601829E+07     0.1360393389659890E+07     0.8174245581233352E+06     0.3829239580432775E+06     0.1130940615976379E+06    -0.1327418182716984E+05    -0.7680597184991711E+05    -0.1241797243522450E+06    -0.1556534974297263E+06     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.2070210032824789E+08
    -0.1236187781611267E+09     0.1341420040739630E+09    -0.5403476346578730E+07     0.1098673038948552E+08     0.2064085162079442E+08    -0.4953937902728957E+07     0.2352588592083109E+07     0.1839624737180267E+07     0.1671542566640057E+07     0.1500605369729575E+07     0.1387366158180409E+07     0.1247385266910848E+07     0.1114940509637829E+07     0.9861035915342350E+06     0.8810032010716468E+06     0.7508498702934431E+06     0.6485709799067897E+06     0.5710996289679380E+06     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.2434041551331506E+08
    -0.3062234417405162E+09     0.3316117992592577E+09    -0.1135810141484217E+08     0.2064085162079442E+08     0.5394313091402344E+08    -0.3620606996282920E+07     0.9147515817336138E+07     0.5754155731332545E+07     0.4419782076775748E+07     0.3444992477859056E+07     0.2824623996782808E+07     0.2268309391671214E+07     0.1823377510220559E+07     0.1461116930389083E+07     0.1201410210859729E+07     0.9451113500389172E+06     0.7710968460608433E+06     0.6557712414364348E+06     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.5617953545717028E+08
    -0.4431179300366366E+08     0.1809773051790760E+08     0.3438146498313242E+07    -0.4953937902728958E+07    -0.3620606996282919E+07     0.9833800655857952E+07    -0.3236043321011899E+04    -0.2212074979681049E+04    -0.1546509255932506E+04    -0.9693361452688779E+03    -0.7050015870508548E+03    -0.5575228990406529E+03    -0.5181997242439237E+03    -0.5109134954290653E+03    -0.4834433801110982E+03    -0.3986048377038651E+03    -0.3075273898871208E+03    -0.2376848868118938E+03     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.2696701622153500E+06
    -0.4415471629018342E+08     0.4535040448152695E+08    -0.1332163321420164E+07     0.2352588592083110E+07     0.9147515817336138E+07    -0.3236043321011899E+04     0.4761102196440617E+07     0.7095936483892947E+03     0.1038631160790584E+03     0.1654340285691951E+03     0.1528285381298604E+03     0.1140808478681914E+03     0.6096252956075365E+02     0.2107946861305181E+02    -0.3092505860024448E+01    -0.1173311602401510E+02    -0.1543740641964176E+02    -0.1611167178746824E+02     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.7459874838175156E+07
    -0.3708455925010405E+08     0.3088217252484876E+08     0.2920202323053070E+06     0.1839624737180267E+07     0.5754155731332547E+07    -0.2212074979681049E+04     0.7095936483892934E+03     0.4148146584155528E+07     0.5849888484125559E+04     0.3517151479913615E+04     0.3096830319703922E+04     0.2260085480006300E+04     0.1191541111080065E+04     0.4051551181001735E+03    -0.5774261010272131E+02    -0.2316280819651982E+03    -0.2997843708931001E+03    -0.3081825136267042E+03     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.5300280259969966E+07
    -0.3624057770744219E+08     0.2389315696256024E+08     0.1539697824405593E+07     0.1671542566640057E+07     0.4419782076775747E+07    -0.1546509255932506E+04     0.1038631160790591E+03     0.5849888484125559E+04     0.4385932088771177E+07     0.2233304790047110E+05     0.1216058905877704E+05     0.8166405015880319E+04     0.4080286305190482E+04     0.1404970379081551E+04    -0.1137642644660494E+03    -0.7483676933093323E+03    -0.1028734495059026E+04    -0.1079479594207547E+04     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.4070396409640302E+07
    -0.3308833540425009E+08     0.1959714637978588E+08     0.1838560254601829E+07     0.1500605369729575E+07     0.3444992477859056E+07    -0.9693361452688777E+03     0.1654340285691951E+03     0.3517151479913630E+04     0.2233304790047111E+05     0.4351017864031591E+07     0.4400252721683745E+05     0.1987541747353242E+05     0.9017023542043824E+04     0.3042508272900930E+04    -0.3856181067499216E+02    -0.1377582834410100E+04    -0.2022189708585958E+04    -0.2185177653504286E+04     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.3066146821950722E+07
