#
# This file contains a Fisher matrix created with the CosmicFish code.
#
# The parameters of this Fisher matrix are:
#
#    1    omegabh2    \Omega_b h^2       0.2260000000000000E-01
#    2    omegach2    \Omega_c h^2       0.1120000000000000E+00
#    3    h    h       0.7000000000000000E+00
#    4    logA    {\rm{ln}}(10^{10} A_s)       0.3044522437723423E+01
#    5    ns    n_s       0.9600000000000000E+00
#    6    tau    \tau       0.9000000000000000E-01
#    7    Bias_W_13    b_{13}       0.1000000000000000E+01
#    8    Bias_W_14    b_{14}       0.1000000000000000E+01
#    9    Bias_W_15    b_{15}       0.1000000000000000E+01
#   10    Bias_W_16    b_{16}       0.1000000000000000E+01
#   11    Bias_W_17    b_{17}       0.1000000000000000E+01
#   12    Bias_W_18    b_{18}       0.1000000000000000E+01
#   13    Bias_W_19    b_{19}       0.1000000000000000E+01
#   14    Bias_W_20    b_{20}       0.1000000000000000E+01
#   15    Bias_W_21    b_{21}       0.1000000000000000E+01
#   16    Bias_W_22    b_{22}       0.1000000000000000E+01
#   17    Bias_W_23    b_{23}       0.1000000000000000E+01
#   18    Bias_W_24    b_{24}       0.1000000000000000E+01
#   19    alpha_SN    \alpha_{\rm SN}       0.1410000000000000E+00
#   20    beta_SN    \beta_{\rm SN}       0.3101000000000000E+01
#   21    M0_SN    M_0^{\rm SN}       0.1905000000000000E+02
#   22    Horava_lambda    {\rm Horava}_{\lambda}       0.1000000000000000E-04
#   23    Horava_eta    {\rm Horava}_{\eta}       0.1000000000000000E-04
#

     0.4263473055868202E+10    -0.2787497757587575E+10    -0.7722733257873462E+08    -0.1239404823715098E+09    -0.3072694854974672E+09    -0.4428288647812939E+08    -0.4419358446674096E+08    -0.3695184618285550E+08    -0.3613799977265140E+08    -0.3298097392715341E+08    -0.2908939161590932E+08    -0.2466225286079584E+08    -0.2075145461414507E+08    -0.1745624617127963E+08    -0.1514061066840433E+08    -0.1251541902269028E+08    -0.1064642019636076E+08    -0.9101078736109434E+07     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.1242473420109191E+11    -0.1619355131898384E+11
    -0.2787497757587575E+10     0.2759580893520955E+10    -0.6505789617886433E+08     0.1341500708817650E+09     0.3317199613798492E+09     0.1807485228355782E+08     0.4535130737493806E+08     0.3088079916957453E+08     0.2393458631754263E+08     0.1964001608552271E+08     0.1848728669739773E+08     0.1721980017551783E+08     0.1591792387907015E+08     0.1436475089721332E+08     0.1291338742416000E+08     0.1100014813670166E+08     0.9530465033710845E+07     0.8469371574267372E+07     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.2864949118508764E+11    -0.3819235410447766E+11
    -0.7722733257873465E+08    -0.6505789617886432E+08     0.2864861317699013E+08    -0.5411568388558888E+07    -0.1140144846367974E+08     0.3440826234131375E+07    -0.1330398181684167E+07     0.2864074625594578E+06     0.1529268408002537E+07     0.1830637774851359E+07     0.1356084154003154E+07     0.8155900537606928E+06     0.3822763661403380E+06     0.1128363963369007E+06    -0.1345682958305858E+05    -0.7696324655963390E+05    -0.1242681551095347E+06    -0.1557575100775657E+06     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.6157001173468781E+10     0.8477390717459556E+10
    -0.1239404823715098E+09     0.1341500708817650E+09    -0.5411568388558887E+07     0.1098793346593648E+08     0.2064681088664708E+08    -0.4954361898039516E+07     0.2352548622299504E+07     0.1839595367307262E+07     0.1671460725223263E+07     0.1500349728388166E+07     0.1387110643319536E+07     0.1247171356699403E+07     0.1114813584048491E+07     0.9860599793430144E+06     0.8810078508822132E+06     0.7508606223613258E+06     0.6485754290734178E+06     0.5710995790321084E+06     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.8018684265979439E+09    -0.8690533436249611E+09
    -0.3072694854974672E+09     0.3317199613798491E+09    -0.1140144846367974E+08     0.2064681088664708E+08     0.5396700967007545E+08    -0.3622140790468290E+07     0.9147416510558212E+07     0.5754052740675888E+07     0.4418597691558017E+07     0.3442170877679625E+07     0.2821699536458656E+07     0.2265892293177613E+07     0.1821938804492378E+07     0.1460600118323398E+07     0.1201491969584571E+07     0.9454131349858451E+06     0.7714675253195793E+06     0.6561546526764467E+06     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.2582544879308198E+10    -0.2846292619906096E+10
    -0.4428288647812939E+08     0.1807485228355782E+08     0.3440826234131374E+07    -0.4954361898039515E+07    -0.3622140790468290E+07     0.9834649411037285E+07    -0.3057321484257937E+04    -0.2331940595003010E+04    -0.1391379265067173E+04    -0.6862736115389476E+03    -0.4317963195056409E+03    -0.3453529332420978E+03    -0.3974971097386696E+03    -0.4670030800876743E+03    -0.4890084587156506E+03    -0.4258709175094288E+03    -0.3449613271797906E+03    -0.2783654348434498E+03     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.4804224626713001E+08     0.9672131388364460E+08
    -0.4419358446674097E+08     0.4535130737493806E+08    -0.1330398181684168E+07     0.2352548622299504E+07     0.9147416510558212E+07    -0.3057321484257936E+04     0.4760481181412757E+07     0.7048331142825888E+03     0.1031867293455566E+03     0.1647534236039699E+03     0.1522149044227116E+03     0.1136133651626463E+03     0.6066805568360142E+02     0.2093540560507566E+02    -0.3112580641573119E+01    -0.1167271201358002E+02    -0.1531891548908071E+02    -0.1596282836202326E+02     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.2195573868427859E+09     0.1148433839156830E+10
    -0.3695184618285551E+08     0.3088079916957453E+08     0.2864074625594579E+06     0.1839595367307262E+07     0.5754052740675888E+07    -0.2331940595003009E+04     0.7048331142825900E+03     0.4145444464581903E+07     0.5803787038200708E+04     0.3475523303444099E+04     0.3058045858240846E+04     0.2229918084265679E+04     0.1174086698081508E+04     0.3988310460439643E+03    -0.5688286249016460E+02    -0.2279463015190105E+03    -0.2950516658670234E+03    -0.3032103632452516E+03     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.3594163811434748E+09    -0.1394456711758010E+09
    -0.3613799977265140E+08     0.2393458631754263E+08     0.1529268408002537E+07     0.1671460725223263E+07     0.4418597691558017E+07    -0.1391379265067173E+04     0.1031867293455558E+03     0.5803787038200707E+04     0.4381139029282556E+07     0.2215052573894057E+05     0.1201711903139967E+05     0.8055765396933448E+04     0.4016085221317063E+04     0.1381217256638911E+04    -0.1113615444884011E+03    -0.7355092014419798E+03    -0.1011881927111992E+04    -0.1061613755491504E+04     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.2804179085392336E+09     0.3787620131140336E+09
    -0.3298097392715341E+08     0.1964001608552271E+08     0.1830637774851360E+07     0.1500349728388166E+07     0.3442170877679626E+07    -0.6862736115389473E+03     0.1647534236039704E+03     0.3475523303444081E+04     0.2215052573894058E+05     0.4345876438927694E+07     0.4372634955179249E+05     0.1968526948774011E+05     0.8906629280148067E+04     0.3000741778797793E+04    -0.3599707852380190E+02    -0.1357074107659533E+04    -0.1994721172193586E+04    -0.2155791659978727E+04     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.6127478748649815E+08    -0.7793126748769604E+08
