#
# This file contains a Fisher matrix created with the CosmicFish code.
#
# The parameters of this Fisher matrix are:
#
#    1    omegabh2    \Omega_b h^2       0.2260000000000000E-01
#    2    omegach2    \Omega_c h^2       0.1120000000000000E+00
#    3    h    h       0.7000000000000000E+00
#    4    logA    {\rm{ln}}(10^{10} A_s)       0.3044522437723423E+01
#    5    ns    n_s       0.9600000000000000E+00
#    6    tau    \tau       0.9000000000000000E-01
#    7    Bias_W_13    b_{13}       0.1000000000000000E+01
#    8    Bias_W_14    b_{14}       0.1000000000000000E+01
#    9    Bias_W_15    b_{15}       0.1000000000000000E+01
#   10    Bias_W_16    b_{16}       0.1000000000000000E+01
#   11    Bias_W_17    b_{17}       0.1000000000000000E+01
#   12    Bias_W_18    b_{18}       0.1000000000000000E+01
#   13    Bias_W_19    b_{19}       0.1000000000000000E+01
#   14    Bias_W_20    b_{20}       0.1000000000000000E+01
#   15    Bias_W_21    b_{21}       0.1000000000000000E+01
#   16    Bias_W_22    b_{22}       0.1000000000000000E+01
#   17    Bias_W_23    b_{23}       0.1000000000000000E+01
#   18    Bias_W_24    b_{24}       0.1000000000000000E+01
#   19    alpha_SN    \alpha_{\rm SN}       0.1410000000000000E+00
#   20    beta_SN    \beta_{\rm SN}       0.3101000000000000E+01
#   21    M0_SN    M_0^{\rm SN}       0.1905000000000000E+02
#   22    Horava_lambda    {\rm Horava}_{\lambda}       0.1000000000000000E-04
#   23    Horava_eta    {\rm Horava}_{\eta}       0.1000000000000000E-04
#

     0.6674298360327032E+10    -0.3936550712245486E+10    -0.1702493365669773E+09    -0.1667349566377596E+09    -0.4096462546337098E+09    -0.7535732061250392E+08    -0.5076864412543976E+08    -0.4873557954391864E+08    -0.5058233672203095E+08    -0.4812967149613428E+08    -0.4227285359902534E+08    -0.3578501251133613E+08    -0.3051240552086127E+08    -0.2658767256076828E+08    -0.2431568393319606E+08    -0.2183509632088669E+08    -0.1968643226711128E+08    -0.1936739461375192E+08     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.3285848141571613E+11    -0.1400363322549260E+12
    -0.3936550712245486E+10     0.3986065452548835E+10    -0.1110249113747177E+09     0.1885749528332598E+09     0.4533870330933005E+09     0.2183138996787215E+08     0.5133910798027490E+08     0.3556109831940781E+08     0.2448023002294905E+08     0.1873532208390350E+08     0.1962402328742779E+08     0.2093060412936239E+08     0.2177316734901579E+08     0.2155964717553250E+08     0.2078119283507624E+08     0.1923049758960034E+08     0.1784772491634659E+08     0.1583821691612138E+08     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.5681334427670085E+11    -0.7631650850348894E+11
    -0.1702493365669772E+09    -0.1110249113747177E+09     0.5729193695330586E+08    -0.8071690298985904E+07    -0.1621001354382693E+08     0.5391836169518554E+07    -0.1373902079952427E+07     0.1400995230445781E+07     0.4090898647789875E+07     0.4769787960358129E+07     0.3523778348555571E+07     0.2066800879171109E+07     0.9144776747320432E+06     0.2530055654494244E+06    -0.1644775600346160E+05    -0.1404748138833162E+06    -0.1972052843264512E+06     0.1116134642356594E+06     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.1502177889726151E+11     0.1854159628765608E+11
    -0.1667349566377596E+09     0.1885749528332598E+09    -0.8071690298985900E+07     0.1582602316300661E+08     0.2865016184810206E+08    -0.7497587261817860E+07     0.2677821834736860E+07     0.2272225418119720E+07     0.2087516110174757E+07     0.1900169905006515E+07     0.1796510012795718E+07     0.1676458339056603E+07     0.1568079121268000E+07     0.1465916494308647E+07     0.1385865353895840E+07     0.1277939435538355E+07     0.1185625818315534E+07     0.1093346403294846E+07     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.1214905064929482E+10    -0.9303659674623162E+09
    -0.4096462546337099E+09     0.4533870330933005E+09    -0.1621001354382693E+08     0.2865016184810206E+08     0.7267449116523105E+08    -0.5507265946001906E+07     0.1051853822066144E+08     0.7255271870534273E+07     0.5660644931919437E+07     0.4497051484400308E+07     0.3793852481183175E+07     0.3196868885233481E+07     0.2735875582800423E+07     0.2361861557717480E+07     0.2091825734749316E+07     0.1805885032848692E+07     0.1595546410822547E+07     0.1458149144484531E+07     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.3741197161069809E+10    -0.2647123888870102E+10
    -0.7535732061250389E+08     0.2183138996787215E+08     0.5391836169518553E+07    -0.7497587261817860E+07    -0.5507265946001904E+07     0.1415589015152626E+08    -0.3537193074485634E+04    -0.2410856839025464E+04    -0.2851856136918677E+03     0.1336772411988448E+04     0.1508391347053383E+04     0.1113330341421157E+04     0.3425871390451103E+03    -0.3238565749074929E+03    -0.6752495903259768E+03    -0.7170774637876304E+03    -0.6171870450848642E+03    -0.3719675559796607E+03     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.1197609180638251E+09    -0.2137036928605374E+09
    -0.5076864412543977E+08     0.5133910798027489E+08    -0.1373902079952427E+07     0.2677821834736860E+07     0.1051853822066144E+08    -0.3537193074485634E+04     0.5477781966619617E+07     0.1503425930318724E+04     0.2156952884873647E+03     0.3229107395544852E+03     0.2849442680492915E+03     0.2078941244934447E+03     0.1165587780944150E+03     0.4754161068039200E+02     0.6657512555860426E+01    -0.7534655553214971E+01    -0.1056817275521716E+02    -0.1231575346727848E+02     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.6094771021513963E+09     0.3072555895248963E+10
    -0.4873557954391864E+08     0.3556109831940782E+08     0.1400995230445781E+07     0.2272225418119720E+07     0.7255271870534274E+07    -0.2410856839025463E+04     0.1503425930318718E+04     0.5594039284804583E+07     0.1290956075314201E+05     0.6978711109575625E+04     0.5831289724791659E+04     0.4186331753332426E+04     0.2372986192243040E+04     0.9965256143719631E+03     0.1401845921144755E+03    -0.1653470241925202E+03    -0.2231755482701732E+03    -0.2344254365223458E+03     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.1163055789043977E+10    -0.2441751399989205E+09
    -0.5058233672203095E+08     0.2448023002294904E+08     0.4090898647789876E+07     0.2087516110174756E+07     0.5660644931919435E+07    -0.2851856136918666E+03     0.2156952884873635E+03     0.1290956075314201E+05     0.6638354220334488E+07     0.4928241070439978E+05     0.2235772913700995E+05     0.1452595006549900E+05     0.8356709900571223E+04     0.3802719399998276E+04     0.6774687546965490E+03    -0.5359660339355163E+03    -0.7909959435512263E+03    -0.8376063234982486E+03     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.1779810444032401E+10     0.2235933414102691E+10
    -0.4812967149613427E+08     0.1873532208390349E+08     0.4769787960358131E+07     0.1900169905006516E+07     0.4497051484400309E+07     0.1336772411988449E+04     0.3229107395544871E+03     0.6978711109575602E+04     0.4928241070439976E+05     0.7135677104225084E+07     0.9819569831044902E+05     0.3688640049580727E+05     0.1780911923039090E+05     0.7752986501833771E+04     0.1504327439846724E+04    -0.1003507583958727E+04    -0.1621747340358168E+04    -0.1730906086007089E+04     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00    -0.1287810645754975E+09    -0.3508152845084337E+09
    -0.4227285359902535E+08     0.1962402328742779E+08     0.3523778348555571E+07     0.1796510012795719E+07     0.3793852481183175E+07     0.1508391347053385E+04     0.2849442680492893E+03     0.5831289724791663E+04     0.2235772913701004E+05     0.9819569831044946E+05     0.6654444645855655E+07     0.1243824938822811E+06     0.3643237413689587E+05     0.1074463137081833E+05     0.1646710616505158E+04    -0.1335723545549062E+04    -0.2250167848430245E+04    -0.2501142477568061E+04     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.3751336922674203E+08    -0.5519670559510691E+09
    -0.3578501251133613E+08     0.2093060412936239E+08     0.2066800879171109E+07     0.1676458339056603E+07     0.3196868885233480E+07     0.1113330341421156E+04     0.2078941244934449E+03     0.4186331753332476E+04     0.1452595006549886E+05     0.3688640049580720E+05     0.1243824938822811E+06     0.5634361674325992E+07     0.1082071506094085E+06     0.2178379195166775E+05     0.2495569414882167E+04    -0.1453416993520728E+04    -0.2741330660983093E+04    -0.3247951461448041E+04     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.2618658459550707E+08    -0.4210000711750279E+09
    -0.3051240552086127E+08     0.2177316734901580E+08     0.9144776747320433E+06     0.1568079121267999E+07     0.2735875582800423E+07     0.3425871390451098E+03     0.1165587780944162E+03     0.2372986192243067E+04     0.8356709900571170E+04     0.1780911923039084E+05     0.3643237413689591E+05     0.1082071506094085E+06     0.4472539967544014E+07     0.5979782232113594E+05     0.8478001982342683E+04    -0.5170139963114565E+03    -0.2747389998989275E+04    -0.3672704235370997E+04     0.0000000000000000E+00     0.0000000000000000E+00     0.0000000000000000E+00     0.1200460259810560E+08    -0.2367033049347904E+09
